"Pathway","KO","protein_id","gene","product","Description"
"map00680","K00058","WP_420182011.1","ACNO8S_RS12410","C-terminal binding protein","Methane metabolism"
"map00680","K01895","WP_050037520.1","ACNO8S_RS01725","acetate--CoA ligase","Methane metabolism"
"map00680","K03841","WP_151103345.1","ACNO8S_RS06660","class 1 fructose-bisphosphatase","Methane metabolism"
"map00680","K00058","WP_420181907.1","ACNO8S_RS11110","C-terminal binding protein","Methane metabolism"
"map00680","K00123","WP_420182926.1","ACNO8S_RS18265","formate dehydrogenase subunit alpha","Methane metabolism"
"map00680","K01079","WP_146417896.1","ACNO8S_RS18335","HAD family hydrolase","Methane metabolism"
"map00680","K01499","WP_014040879.1","ACNO8S_RS10430","methenyltetrahydromethanopterin cyclohydrolase","Methane metabolism"
"map00680","K11645","WP_004962592.1","ACNO8S_RS04950","class I fructose-bisphosphate aldolase","Methane metabolism"
"map00680","K03841","WP_004960905.1","ACNO8S_RS08225","class 1 fructose-bisphosphatase","Methane metabolism"
"map00680","K01007","WP_014041022.1","ACNO8S_RS11260","phosphoenolpyruvate synthase","Methane metabolism"
"map00680","K01895","WP_420183025.1","ACNO8S_RS19505","AMP-binding protein","Methane metabolism"
"map00680","K00830","WP_420181997.1","ACNO8S_RS12170","pyridoxal-phosphate-dependent aminotransferase family protein","Methane metabolism"
"map00680","K00320","WP_420182146.1","ACNO8S_RS14280","5-2C10-methylenetetrahydromethanopterin reductase","Methane metabolism"
"map00680","K11212","WP_420182497.1","ACNO8S_RS03610","2-phospho-L-lactate transferase","Methane metabolism"
"map00680","K14941","WP_014039499.1","ACNO8S_RS02080","2-phospho-L-lactate guanylyltransferase","Methane metabolism"
"map00680","K18933","WP_064288876.1","ACNO8S_RS11270","tyrosine decarboxylase MfnA","Methane metabolism"
"map00680","K12234","WP_420182145.1","ACNO8S_RS14275","coenzyme F420-0:L-glutamate ligase","Methane metabolism"
"map00680","K01895","WP_151103525.1","ACNO8S_RS09160","acyl-CoA synthetase","Methane metabolism"
"map00680","K00124","WP_023843324.1","ACNO8S_RS09120","4Fe-4S dicluster domain-containing protein","Methane metabolism"
"map00680","K24998","WP_225308212.1","ACNO8S_RS19760","coenzyme F420-0:L-glutamate ligase","Methane metabolism"
"map00680","K01689","WP_050006905.1","ACNO8S_RS03700","phosphopyruvate hydratase","Methane metabolism"
"map00680","K11529","WP_420182953.1","ACNO8S_RS16905","glycerate kinase type-2 family protein","Methane metabolism"
"map00680","K01595","WP_050037886.1","ACNO8S_RS05885","phosphoenolpyruvate carboxylase","Methane metabolism"
"map00680","K01895","WP_420182379.1","ACNO8S_RS01735","acetate--CoA ligase","Methane metabolism"
"map00680","K01895","WP_420182656.1","ACNO8S_RS06085","AMP-binding protein","Methane metabolism"
"map00680","K11781","WP_050037537.1","ACNO8S_RS02070","7-2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH","Methane metabolism"
"map00710","K00927","WP_050037149.1","ACNO8S_RS13935","phosphoglycerate kinase","Carbon fixation by Calvin cycle"
"map00710","K01803","WP_004515640.1","ACNO8S_RS05090","triose-phosphate isomerase","Carbon fixation by Calvin cycle"
"map00710","K00029","WP_151145550.1","ACNO8S_RS11070","NADP-dependent malic enzyme","Carbon fixation by Calvin cycle"
"map00710","K11645","WP_004962592.1","ACNO8S_RS04950","class I fructose-bisphosphate aldolase","Carbon fixation by Calvin cycle"
"map00710","K00150","WP_420182063.1","ACNO8S_RS13335","type II glyceraldehyde-3-phosphate dehydrogenase","Carbon fixation by Calvin cycle"
"map00710","K03841","WP_004960905.1","ACNO8S_RS08225","class 1 fructose-bisphosphatase","Carbon fixation by Calvin cycle"
"map00710","K03841","WP_151103345.1","ACNO8S_RS06660","class 1 fructose-bisphosphatase","Carbon fixation by Calvin cycle"
"map00710","K01595","WP_050037886.1","ACNO8S_RS05885","phosphoenolpyruvate carboxylase","Carbon fixation by Calvin cycle"
"map00710","K01807","WP_420182200.1","ACNO8S_RS14925","ribose-5-phosphate isomerase RpiA","Carbon fixation by Calvin cycle"
"map00710","K00134","WP_008307604.1","ACNO8S_RS13930","type I glyceraldehyde-3-phosphate dehydrogenase","Carbon fixation by Calvin cycle"
"map00720","K00240","WP_129755225.1","ACNO8S_RS08015","succinate dehydrogenase/fumarate reductase iron-sulfur subunit","Other carbon fixation pathways"
"map00720","K01491","WP_050038114.1","ACNO8S_RS07670","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Other carbon fixation pathways"
"map00720","K01895","WP_151103525.1","ACNO8S_RS09160","acyl-CoA synthetase","Other carbon fixation pathways"
"map00720","K05606","WP_050007297.1","ACNO8S_RS06030","methylmalonyl-CoA epimerase","Other carbon fixation pathways"
"map00720","K00175","WP_008313341.1","ACNO8S_RS08825","thiamine pyrophosphate-dependent enzyme","Other carbon fixation pathways"
"map00720","K27802","WP_014041311.1","ACNO8S_RS12880","aconitate hydratase","Other carbon fixation pathways"
"map00720","K00626","WP_420183015.1","ACNO8S_RS19360","thiolase domain-containing protein","Other carbon fixation pathways"
"map00720","K01938","WP_014031176.1","ACNO8S_RS16755","formate--tetrahydrofolate ligase","Other carbon fixation pathways"
"map00720","K00239","WP_014040516.1","ACNO8S_RS08040","FAD-binding protein","Other carbon fixation pathways"
"map00720","K00241","WP_420182776.1","ACNO8S_RS08005","succinate dehydrogenase-2C cytochrome b556 subunit","Other carbon fixation pathways"
"map00720","K00626","WP_151148314.1","ACNO8S_RS19210","thiolase C-terminal domain-containing protein","Other carbon fixation pathways"
"map00720","K01895","WP_050037520.1","ACNO8S_RS01725","acetate--CoA ligase","Other carbon fixation pathways"
"map00720","K00175","WP_151103327.1","ACNO8S_RS06395","2-oxoacid:ferredoxin oxidoreductase subunit beta","Other carbon fixation pathways"
"map00720","K01007","WP_014041022.1","ACNO8S_RS11260","phosphoenolpyruvate synthase","Other carbon fixation pathways"
"map00720","K15016","WP_191449347.1","ACNO8S_RS07970","3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein","Other carbon fixation pathways"
"map00720","K00626","WP_014040363.1","ACNO8S_RS07230","thiolase C-terminal domain-containing protein","Other carbon fixation pathways"
"map00720","K00626","WP_008309110.1","ACNO8S_RS07375","thiolase domain-containing protein","Other carbon fixation pathways"
"map00720","K01848","WP_151103504.1","ACNO8S_RS08845","methylmalonyl-CoA mutase family protein","Other carbon fixation pathways"
"map00720","K01595","WP_050037886.1","ACNO8S_RS05885","phosphoenolpyruvate carboxylase","Other carbon fixation pathways"
"map00720","K01895","WP_064287173.1","ACNO8S_RS19260","acyl-CoA synthetase","Other carbon fixation pathways"
"map00720","K27802","WP_044952865.1","ACNO8S_RS17215","hypothetical protein","Other carbon fixation pathways"
"map00720","K05606","WP_420183017.1","ACNO8S_RS19395","VOC family protein","Other carbon fixation pathways"
"map00720","K01849","WP_004961266.1","ACNO8S_RS07395","cobalamin B12-binding domain-containing protein","Other carbon fixation pathways"
"map00720","K01491","WP_064288995.1","ACNO8S_RS18310","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Other carbon fixation pathways"
"map00720","K00297","WP_420182937.1","ACNO8S_RS16690","methylenetetrahydrofolate reductase","Other carbon fixation pathways"
"map00720","K01903","WP_014040054.1","ACNO8S_RS05395","ADP-forming succinate--CoA ligase subunit beta","Other carbon fixation pathways"
"map00720","K01895","WP_420183025.1","ACNO8S_RS19505","AMP-binding protein","Other carbon fixation pathways"
"map00720","K15016","WP_420181990.1","ACNO8S_RS12090","3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein","Other carbon fixation pathways"
"map00720","K01895","WP_420182656.1","ACNO8S_RS06085","AMP-binding protein","Other carbon fixation pathways"
"map00720","K00174","WP_151146412.1","ACNO8S_RS06390","2-oxoacid:acceptor oxidoreductase subunit alpha","Other carbon fixation pathways"
"map00720","K00031","WP_014039605.1","ACNO8S_RS02770","isocitrate dehydrogenase (NADP(+))","Other carbon fixation pathways"
"map00720","K00239","WP_151103053.1","ACNO8S_RS04020","L-aspartate oxidase","Other carbon fixation pathways"
"map00720","K00174","WP_014040648.1","ACNO8S_RS08820","2-oxoacid:acceptor oxidoreductase subunit alpha","Other carbon fixation pathways"
"map00720","K01895","WP_420182379.1","ACNO8S_RS01735","acetate--CoA ligase","Other carbon fixation pathways"
"map00720","K01902","WP_014040053.1","ACNO8S_RS05390","succinate--CoA ligase subunit alpha","Other carbon fixation pathways"
"map00720","K01848","WP_050037945.1","ACNO8S_RS06035","acyl-CoA mutase large subunit family protein","Other carbon fixation pathways"
"map00720","K01679","WP_014039729.1","ACNO8S_RS03505","class II fumarate hydratase","Other carbon fixation pathways"
"map00720","K00626","WP_420182461.1","ACNO8S_RS03130","thiolase family protein","Other carbon fixation pathways"
"map00730","K03707","WP_420181909.1","ACNO8S_RS11125","TenA family protein","Thiamine metabolism"
"map00730","K00946","WP_151102870.1","ACNO8S_RS01525","thiamine-phosphate kinase","Thiamine metabolism"
"map00730","K03151","WP_151103495.1","ACNO8S_RS08655","tRNA sulfurtransferase","Thiamine metabolism"
"map00730","K03707","WP_064288894.1","ACNO8S_RS11120","thiaminase II","Thiamine metabolism"
"map00730","K03147","WP_420181788.1","ACNO8S_RS08430","phosphomethylpyrimidine synthase ThiC","Thiamine metabolism"
"map00730","K00788","WP_420182037.1","ACNO8S_RS12805","thiamine phosphate synthase","Thiamine metabolism"
"map00730","K22699","WP_008312519.1","ACNO8S_RS11210","sulfide-dependent adenosine diphosphate thiazole synthase","Thiamine metabolism"
"map00730","K00941","WP_420182153.1","ACNO8S_RS14340","bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","Thiamine metabolism"
"map00730","K00939","WP_050037558.1","ACNO8S_RS02400","adenylate kinase","Thiamine metabolism"
"map00740","K14654","WP_420181774.1","ACNO8S_RS08200","2-2C5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase","Riboflavin metabolism"
"map00740","K07732","WP_008311261.1","ACNO8S_RS00955","DUF120 domain-containing protein","Riboflavin metabolism"
"map00740","K14656","WP_064287605.1","ACNO8S_RS09710","adenylyltransferase/cytidyltransferase family protein","Riboflavin metabolism"
"map00740","K01515","WP_064288711.1","ACNO8S_RS12855","NUDIX hydrolase","Riboflavin metabolism"
"map00740","K01515","WP_064287544.1","ACNO8S_RS01980","NUDIX hydrolase","Riboflavin metabolism"
"map00740","K04719","WP_014040001.1","ACNO8S_RS05080","5-2C6-dimethylbenzimidazole synthase","Riboflavin metabolism"
"map00740","K00793","WP_014041448.1","ACNO8S_RS13945","riboflavin synthase","Riboflavin metabolism"
"map00740","K00794","WP_050007152.1","ACNO8S_RS09695","6-2C7-dimethyl-8-ribityllumazine synthase","Riboflavin metabolism"
"map00740","K08096","WP_014039791.1","ACNO8S_RS03895","GTP cyclohydrolase III","Riboflavin metabolism"
"map00740","K02858","WP_008311262.1","ACNO8S_RS00950","3-2C4-dihydroxy-2-butanone-4-phosphate synthase","Riboflavin metabolism"
"map00750","K06215","WP_050036890.1","ACNO8S_RS10975","pyridoxal 5'-phosphate synthase lyase subunit PdxS","Vitamin B6 metabolism"
"map00750","K01733","WP_420182174.1","ACNO8S_RS14660","pyridoxal-phosphate dependent enzyme","Vitamin B6 metabolism"
"map00750","K08681","WP_050037150.1","ACNO8S_RS13955","pyridoxal 5'-phosphate synthase glutaminase subunit PdxT","Vitamin B6 metabolism"
"map00750","K01733","WP_420182463.1","ACNO8S_RS03160","threonine synthase","Vitamin B6 metabolism"
"map00750","K01733","WP_420182234.1","ACNO8S_RS15335","threonine synthase","Vitamin B6 metabolism"
"map00750","K01733","WP_151104088.1","ACNO8S_RS17955","threonine synthase","Vitamin B6 metabolism"
"map00760","K00278","WP_014039596.1","ACNO8S_RS02720","L-aspartate oxidase","Nicotinate and nicotinamide metabolism"
"map00760","K03517","WP_196219990.1","ACNO8S_RS02725","quinolinate synthase NadA","Nicotinate and nicotinamide metabolism"
"map00760","K00135","WP_014030867.1","ACNO8S_RS19495","NAD-dependent succinate-semialdehyde dehydrogenase","Nicotinate and nicotinamide metabolism"
"map00760","K03743","WP_014040208.1","ACNO8S_RS06280","CinA family protein","Nicotinate and nicotinamide metabolism"
"map00760","K00858","WP_050007553.1","ACNO8S_RS02635","NAD(+)/NADH kinase","Nicotinate and nicotinamide metabolism"
"map00760","K12410","WP_014040055.1","ACNO8S_RS05400","NAD-dependent protein deacylase","Nicotinate and nicotinamide metabolism"
"map00760","K01916","WP_420182897.1","ACNO8S_RS17835","NAD(+) synthase","Nicotinate and nicotinamide metabolism"
"map00760","K00858","WP_050037989.1","ACNO8S_RS06430","NAD(+)/NADH kinase","Nicotinate and nicotinamide metabolism"
"map00760","K00767","WP_058990876.1","ACNO8S_RS02715","carboxylating nicotinate-nucleotide diphosphorylase","Nicotinate and nicotinamide metabolism"
"map00760","K03787","WP_014040019.1","ACNO8S_RS05195","5'/3'-nucleotidase SurE","Nicotinate and nicotinamide metabolism"
"map00760","K00952","WP_014041115.1","ACNO8S_RS11770","nicotinamide-nucleotide adenylyltransferase","Nicotinate and nicotinamide metabolism"
"map00760","K00763","WP_420182058.1","ACNO8S_RS13235","nicotinate phosphoribosyltransferase","Nicotinate and nicotinamide metabolism"
"map00760","K01916","WP_050037185.1","ACNO8S_RS14520","NAD+ synthase","Nicotinate and nicotinamide metabolism"
"map00770","K13038","WP_050037638.1","ACNO8S_RS03320","bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC","Pantothenate and CoA biosynthesis"
"map00770","K06016","WP_151104081.1","ACNO8S_RS17915","Zn-dependent hydrolase","Pantothenate and CoA biosynthesis"
"map00770","K01652","WP_014039805.1","ACNO8S_RS03975","thiamine pyrophosphate-binding protein","Pantothenate and CoA biosynthesis"
"map00770","K00826","WP_004964767.1","ACNO8S_RS00940","branched-chain amino acid transaminase","Pantothenate and CoA biosynthesis"
"map00770","K18933","WP_064288876.1","ACNO8S_RS11270","tyrosine decarboxylase MfnA","Pantothenate and CoA biosynthesis"
"map00770","K01687","WP_064288443.1","ACNO8S_RS04770","dihydroxy-acid dehydratase","Pantothenate and CoA biosynthesis"
"map00770","K00128","WP_420181984.1","ACNO8S_RS12060","aldehyde dehydrogenase family protein","Pantothenate and CoA biosynthesis"
"map00770","K00077","WP_129755936.1","ACNO8S_RS00925","ketopantoate reductase family protein","Pantothenate and CoA biosynthesis"
"map00770","K01464","WP_420182908.1","ACNO8S_RS17960","dihydroorotase","Pantothenate and CoA biosynthesis"
"map00770","K09735","WP_014039131.1","ACNO8S_RS16030","GTP-dependent dephospho-CoA kinase family protein","Pantothenate and CoA biosynthesis"
"map00770","K01652","WP_129754787.1","ACNO8S_RS19530","thiamine pyrophosphate-binding protein","Pantothenate and CoA biosynthesis"
"map00770","K02201","WP_050007467.1","ACNO8S_RS13400","phosphopantetheine adenylyltransferase","Pantothenate and CoA biosynthesis"
"map00770","K00606","WP_014040346.1","ACNO8S_RS07140","3-methyl-2-oxobutanoate hydroxymethyltransferase","Pantothenate and CoA biosynthesis"
"map00770","K02201","WP_014040340.1","ACNO8S_RS07095","phosphopantetheine adenylyltransferase","Pantothenate and CoA biosynthesis"
"map00770","K09722","WP_420181919.1","ACNO8S_RS11250","4-phosphopantoate--beta-alanine ligase","Pantothenate and CoA biosynthesis"
"map00770","K00053","WP_050037790.1","ACNO8S_RS04905","ketol-acid reductoisomerase","Pantothenate and CoA biosynthesis"
"map00770","K00128","WP_014039867.1","ACNO8S_RS04290","aldehyde dehydrogenase family protein","Pantothenate and CoA biosynthesis"
"map00770","K01652","WP_420182574.1","ACNO8S_RS04895","biosynthetic-type acetolactate synthase large subunit","Pantothenate and CoA biosynthesis"
"map00770","K01653","WP_008309974.1","ACNO8S_RS04900","acetolactate synthase small subunit","Pantothenate and CoA biosynthesis"
"map00770","K00128","WP_420183014.1","ACNO8S_RS19340","aldehyde dehydrogenase family protein","Pantothenate and CoA biosynthesis"
"map00770","K00826","WP_420182673.1","ACNO8S_RS06355","aminotransferase class IV","Pantothenate and CoA biosynthesis"
"map00770","K06982","WP_014040928.1","ACNO8S_RS10720","pantoate kinase","Pantothenate and CoA biosynthesis"
"map00780","K00652","WP_064288058.1","ACNO8S_RS07175","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","Biotin metabolism"
"map00780","K00059","WP_050038446.1","ACNO8S_RS18345","SDR family NAD(P)-dependent oxidoreductase","Biotin metabolism"
"map00780","K03524","WP_014039707.1","ACNO8S_RS03385","biotin--[acetyl-CoA-carboxylase] ligase","Biotin metabolism"
"map00780","K00059","WP_420182725.1","ACNO8S_RS07260","beta-ketoacyl-ACP reductase","Biotin metabolism"
"map00780","K01935","WP_420182721.1","ACNO8S_RS07180","dethiobiotin synthase","Biotin metabolism"
"map00780","K25570","WP_050038063.1","ACNO8S_RS07170","transcriptional regulator","Biotin metabolism"
"map00780","K00059","WP_014039064.1","ACNO8S_RS15630","SDR family oxidoreductase","Biotin metabolism"
"map00780","K01012","WP_420182720.1","ACNO8S_RS07165","biotin synthase BioB","Biotin metabolism"
"map00780","K00059","WP_050037425.1","ACNO8S_RS00630","SDR family oxidoreductase","Biotin metabolism"
