"Pathway","KO","protein_id","gene","product","Description"
"map00640","K00823","WP_372479039.1","ACAH01_RS09755","aminotransferase class III-fold pyridoxal phosphate-dependent enzyme","Propanoate metabolism"
"map00640","K01895","WP_170094156.1","ACAH01_RS09950","acetate--CoA ligase","Propanoate metabolism"
"map00640","K00382","WP_170093163.1","ACAH01_RS00095","dihydrolipoyl dehydrogenase","Propanoate metabolism"
"map00640","K00248","WP_372479070.1","ACAH01_RS09995","acyl-CoA dehydrogenase family protein","Propanoate metabolism"
"map00640","K01849","WP_153553851.1","ACAH01_RS06540","cobalamin B12-binding domain-containing protein","Propanoate metabolism"
"map00640","K01848","WP_372479066.1","ACAH01_RS09960","methylmalonyl-CoA mutase","Propanoate metabolism"
"map00640","K01848","WP_372480575.1","ACAH01_RS06135","methylmalonyl-CoA mutase","Propanoate metabolism"
"map00640","K00167","WP_372480028.1","ACAH01_RS01545","alpha-ketoacid dehydrogenase subunit beta","Propanoate metabolism"
"map00640","K01659","WP_372480004.1","ACAH01_RS01385","citrate synthase","Propanoate metabolism"
"map00650","K00241","WP_015763031.1","ACAH01_RS10410","succinate dehydrogenase-2C cytochrome b556 subunit","Butanoate metabolism"
"map00650","K00239","WP_153553208.1","ACAH01_RS10395","FAD-binding protein","Butanoate metabolism"
"map00650","K00074","WP_170094941.1","ACAH01_RS06030","3-hydroxyacyl-CoA dehydrogenase family protein","Butanoate metabolism"
"map00650","K00248","WP_372479070.1","ACAH01_RS09995","acyl-CoA dehydrogenase family protein","Butanoate metabolism"
"map00650","K01653","WP_170094604.1","ACAH01_RS07305","acetolactate synthase small subunit","Butanoate metabolism"
"map00650","K00626","WP_372478991.1","ACAH01_RS09330","thiolase family protein","Butanoate metabolism"
"map00650","K22881","WP_170093168.1","ACAH01_RS00070","poly(R)-hydroxyalkanoic acid synthase subunit PhaE","Butanoate metabolism"
"map00650","K00248","WP_372480463.1","ACAH01_RS05125","acyl-CoA dehydrogenase family protein","Butanoate metabolism"
"map00650","K00175","WP_015763116.1","ACAH01_RS09980","thiamine pyrophosphate-dependent enzyme","Butanoate metabolism"
"map00650","K00239","WP_372479552.1","ACAH01_RS13560","L-aspartate oxidase","Butanoate metabolism"
"map00650","K00135","WP_372479629.1","ACAH01_RS14155","succinic semialdehyde dehydrogenase","Butanoate metabolism"
"map00650","K00175","WP_170095068.1","ACAH01_RS05220","2-oxoacid:ferredoxin oxidoreductase subunit beta","Butanoate metabolism"
"map00650","K01652","WP_372480716.1","ACAH01_RS07310","biosynthetic-type acetolactate synthase large subunit","Butanoate metabolism"
"map00650","K01652","WP_372480193.1","ACAH01_RS03050","thiamine pyrophosphate-binding protein","Butanoate metabolism"
"map00650","K00174","WP_372480474.1","ACAH01_RS05225","2-oxoacid:acceptor oxidoreductase subunit alpha","Butanoate metabolism"
"map00650","K00074","WP_372480704.1","ACAH01_RS07180","3-hydroxyacyl-CoA dehydrogenase family protein","Butanoate metabolism"
"map00650","K00240","WP_170094079.1","ACAH01_RS10400","succinate dehydrogenase/fumarate reductase iron-sulfur subunit","Butanoate metabolism"
"map00650","K00135","WP_372479035.1","ACAH01_RS09710","NAD-dependent succinate-semialdehyde dehydrogenase","Butanoate metabolism"
"map00650","K01652","WP_372479036.1","ACAH01_RS09715","acetolactate synthase large subunit","Butanoate metabolism"
"map00650","K03821","WP_372479839.1","ACAH01_RS00065","class III poly(R)-hydroxyalkanoic acid synthase subunit PhaC","Butanoate metabolism"
"map00650","K18121","WP_372480656.1","ACAH01_RS06780","NAD(P)-dependent oxidoreductase","Butanoate metabolism"
"map00650","K00248","WP_372480563.1","ACAH01_RS06035","acyl-CoA dehydrogenase","Butanoate metabolism"
"map00650","K00174","WP_372479068.1","ACAH01_RS09985","2-oxoacid:acceptor oxidoreductase subunit alpha","Butanoate metabolism"
"map00650","K00248","WP_372479122.1","ACAH01_RS10370","acyl-CoA dehydrogenase family protein","Butanoate metabolism"
"map00650","K00823","WP_372479039.1","ACAH01_RS09755","aminotransferase class III-fold pyridoxal phosphate-dependent enzyme","Butanoate metabolism"
"map00650","K00626","WP_372480622.1","ACAH01_RS06515","beta-ketoacyl synthase N-terminal-like domain-containing protein","Butanoate metabolism"
"map00650","K01641","WP_153552857.1","ACAH01_RS12305","hydroxymethylglutaryl-CoA synthase","Butanoate metabolism"
"map00650","K00242","WP_372479125.1","ACAH01_RS10405","succinate dehydrogenase hydrophobic membrane anchor subunit","Butanoate metabolism"
"map00660","K01703","WP_372480715.1","ACAH01_RS07290","3-isopropylmalate dehydratase large subunit","C5-Branched dibasic acid metabolism"
"map00660","K01704","WP_372480714.1","ACAH01_RS07285","3-isopropylmalate dehydratase small subunit","C5-Branched dibasic acid metabolism"
"map00660","K01652","WP_372479036.1","ACAH01_RS09715","acetolactate synthase large subunit","C5-Branched dibasic acid metabolism"
"map00660","K01902","WP_018258275.1","ACAH01_RS07010","succinate--CoA ligase subunit alpha","C5-Branched dibasic acid metabolism"
"map00660","K01652","WP_372480193.1","ACAH01_RS03050","thiamine pyrophosphate-binding protein","C5-Branched dibasic acid metabolism"
"map00660","K01652","WP_372480716.1","ACAH01_RS07310","biosynthetic-type acetolactate synthase large subunit","C5-Branched dibasic acid metabolism"
"map00660","K19268","WP_170094987.1","ACAH01_RS05740","methylaspartate mutase subunit E","C5-Branched dibasic acid metabolism"
"map00660","K04835","WP_372480531.1","ACAH01_RS05735","methylaspartate ammonia-lyase","C5-Branched dibasic acid metabolism"
"map00660","K01653","WP_170094604.1","ACAH01_RS07305","acetolactate synthase small subunit","C5-Branched dibasic acid metabolism"
"map00660","K01903","WP_153553772.1","ACAH01_RS07005","ADP-forming succinate--CoA ligase subunit beta","C5-Branched dibasic acid metabolism"
"map00660","K01846","WP_153553993.1","ACAH01_RS05745","methylaspartate mutase subunit S","C5-Branched dibasic acid metabolism"
"map00670","K00287","WP_372480514.1","ACAH01_RS05610","dihydrofolate reductase","One carbon pool by folate"
"map00670","K01934","WP_372479407.1","ACAH01_RS12500","5-formyltetrahydrofolate cyclo-ligase","One carbon pool by folate"
"map00670","K00382","WP_170093163.1","ACAH01_RS00095","dihydrolipoyl dehydrogenase","One carbon pool by folate"
"map00670","K00287","WP_372479528.1","ACAH01_RS13400","dihydrofolate reductase","One carbon pool by folate"
"map00670","K02437","WP_372479241.1","ACAH01_RS11310","glycine cleavage system protein GcvH","One carbon pool by folate"
"map00670","K00600","WP_372480571.1","ACAH01_RS06115","serine hydroxymethyltransferase","One carbon pool by folate"
"map00670","K01433","WP_170093552.1","ACAH01_RS13660","formyltetrahydrofolate deformylase","One carbon pool by folate"
"map00670","K01491","WP_372479037.1","ACAH01_RS09720","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","One carbon pool by folate"
"map00670","K00382","WP_372479408.1","ACAH01_RS12515","NAD(P)/FAD-dependent oxidoreductase","One carbon pool by folate"
"map00670","K00560","WP_372480515.1","ACAH01_RS05615","thymidylate synthase","One carbon pool by folate"
"map00670","K00602","WP_372480429.1","ACAH01_RS04840","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","One carbon pool by folate"
"map00670","K00605","WP_170093921.1","ACAH01_RS11315","glycine cleavage system aminomethyltransferase GcvT","One carbon pool by folate"
"map00670","K00600","WP_372479032.1","ACAH01_RS09695","serine hydroxymethyltransferase","One carbon pool by folate"
"map00670","K01251","WP_372479884.1","ACAH01_RS00490","adenosylhomocysteinase","One carbon pool by folate"
"map00670","K00282","WP_372479239.1","ACAH01_RS11300","aminomethyl-transferring glycine dehydrogenase subunit GcvPA","One carbon pool by folate"
"map00670","K00283","WP_372479238.1","ACAH01_RS11295","aminomethyl-transferring glycine dehydrogenase subunit GcvPB","One carbon pool by folate"
"map00670","K00605","WP_372480231.1","ACAH01_RS03370","aminomethyltransferase family protein","One carbon pool by folate"
"map00670","K00789","WP_372478976.1","ACAH01_RS09225","methionine adenosyltransferase","One carbon pool by folate"
"map00680","K03841","WP_372480562.1","ACAH01_RS06020","class 1 fructose-bisphosphatase","Methane metabolism"
"map00680","K12234","WP_372480181.1","ACAH01_RS02960","coenzyme F420-0:L-glutamate ligase","Methane metabolism"
"map00680","K01595","WP_170094464.1","ACAH01_RS08180","phosphoenolpyruvate carboxylase","Methane metabolism"
"map00680","K01895","WP_170094156.1","ACAH01_RS09950","acetate--CoA ligase","Methane metabolism"
"map00680","K01895","WP_372479135.1","ACAH01_RS10500","AMP-binding protein","Methane metabolism"
"map00680","K01499","WP_170093849.1","ACAH01_RS11900","methenyltetrahydromethanopterin cyclohydrolase","Methane metabolism"
"map00680","K11645","WP_170094942.1","ACAH01_RS06025","class I fructose-bisphosphate aldolase","Methane metabolism"
"map00680","K11645","WP_170094613.1","ACAH01_RS07255","class I fructose-bisphosphate aldolase","Methane metabolism"
"map00680","K16306","WP_153554043.1","ACAH01_RS05465","2-amino-3-2C7-dideoxy-D-threo-hept-6-ulosonate synthase","Methane metabolism"
"map00680","K00058","WP_372480261.1","ACAH01_RS03665","C-terminal binding protein","Methane metabolism"
"map00680","K00600","WP_372479032.1","ACAH01_RS09695","serine hydroxymethyltransferase","Methane metabolism"
"map00680","K01689","WP_372480744.1","ACAH01_RS07580","phosphopyruvate hydratase","Methane metabolism"
"map00680","K11212","WP_372480748.1","ACAH01_RS07685","2-phospho-L-lactate transferase","Methane metabolism"
"map00680","K11529","WP_372480858.1","ACAH01_RS16585","glycerate kinase","Methane metabolism"
"map00680","K00058","WP_170093084.1","ACAH01_RS00670","phosphoglycerate dehydrogenase","Methane metabolism"
"map00680","K01079","WP_372479927.1","ACAH01_RS00795","phosphoserine phosphatase SerB","Methane metabolism"
"map00680","K15633","WP_372479526.1","ACAH01_RS13395","2-2C3-bisphosphoglycerate-independent phosphoglycerate mutase","Methane metabolism"
"map00680","K00600","WP_372480571.1","ACAH01_RS06115","serine hydroxymethyltransferase","Methane metabolism"
"map00680","K00320","WP_372480182.1","ACAH01_RS02965","5-2C10-methylenetetrahydromethanopterin reductase","Methane metabolism"
"map00680","K14941","WP_372479571.1","ACAH01_RS13695","2-phospho-L-lactate guanylyltransferase","Methane metabolism"
"map00680","K18933","WP_372480523.1","ACAH01_RS05665","tyrosine decarboxylase MfnA","Methane metabolism"
"map00680","K01007","WP_170095001.1","ACAH01_RS05655","phosphoenolpyruvate synthase","Methane metabolism"
"map00680","K11781","WP_372479567.1","ACAH01_RS13675","7-2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH","Methane metabolism"
"map00710","K01803","WP_170094391.1","ACAH01_RS08655","triose-phosphate isomerase","Carbon fixation by Calvin cycle"
"map00710","K03841","WP_372480562.1","ACAH01_RS06020","class 1 fructose-bisphosphatase","Carbon fixation by Calvin cycle"
"map00710","K01595","WP_170094464.1","ACAH01_RS08180","phosphoenolpyruvate carboxylase","Carbon fixation by Calvin cycle"
"map00710","K11645","WP_170094613.1","ACAH01_RS07255","class I fructose-bisphosphate aldolase","Carbon fixation by Calvin cycle"
"map00710","K00927","WP_372480113.1","ACAH01_RS02290","phosphoglycerate kinase","Carbon fixation by Calvin cycle"
"map00710","K00134","WP_372480038.1","ACAH01_RS01650","type I glyceraldehyde-3-phosphate dehydrogenase","Carbon fixation by Calvin cycle"
"map00710","K00029","WP_170093793.1","ACAH01_RS12230","NADP-dependent malic enzyme","Carbon fixation by Calvin cycle"
"map00710","K11645","WP_170094942.1","ACAH01_RS06025","class I fructose-bisphosphate aldolase","Carbon fixation by Calvin cycle"
"map00710","K00150","WP_170092749.1","ACAH01_RS02300","type II glyceraldehyde-3-phosphate dehydrogenase","Carbon fixation by Calvin cycle"
"map00710","K01601","WP_372480648.1","ACAH01_RS06740","type III ribulose-bisphosphate carboxylase","Carbon fixation by Calvin cycle"
"map00710","K01807","WP_170093327.1","ACAH01_RS15140","ribose-5-phosphate isomerase RpiA","Carbon fixation by Calvin cycle"
"map00720","K00239","WP_372479552.1","ACAH01_RS13560","L-aspartate oxidase","Other carbon fixation pathways"
"map00720","K00241","WP_015763031.1","ACAH01_RS10410","succinate dehydrogenase-2C cytochrome b556 subunit","Other carbon fixation pathways"
"map00720","K00175","WP_015763116.1","ACAH01_RS09980","thiamine pyrophosphate-dependent enzyme","Other carbon fixation pathways"
"map00720","K00240","WP_170094079.1","ACAH01_RS10400","succinate dehydrogenase/fumarate reductase iron-sulfur subunit","Other carbon fixation pathways"
"map00720","K01895","WP_170094156.1","ACAH01_RS09950","acetate--CoA ligase","Other carbon fixation pathways"
"map00720","K27802","WP_372480073.1","ACAH01_RS01935","aconitate hydratase","Other carbon fixation pathways"
"map00720","K01491","WP_372479037.1","ACAH01_RS09720","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Other carbon fixation pathways"
"map00720","K00174","WP_372480474.1","ACAH01_RS05225","2-oxoacid:acceptor oxidoreductase subunit alpha","Other carbon fixation pathways"
"map00720","K05606","WP_170094920.1","ACAH01_RS06145","methylmalonyl-CoA epimerase","Other carbon fixation pathways"
"map00720","K01903","WP_153553772.1","ACAH01_RS07005","ADP-forming succinate--CoA ligase subunit beta","Other carbon fixation pathways"
"map00720","K00242","WP_372479125.1","ACAH01_RS10405","succinate dehydrogenase hydrophobic membrane anchor subunit","Other carbon fixation pathways"
"map00720","K01595","WP_170094464.1","ACAH01_RS08180","phosphoenolpyruvate carboxylase","Other carbon fixation pathways"
"map00720","K01679","WP_372480641.1","ACAH01_RS06685","class II fumarate hydratase","Other carbon fixation pathways"
"map00720","K00031","WP_170093607.1","ACAH01_RS13325","NADP-dependent isocitrate dehydrogenase","Other carbon fixation pathways"
"map00720","K01902","WP_018258275.1","ACAH01_RS07010","succinate--CoA ligase subunit alpha","Other carbon fixation pathways"
"map00720","K00239","WP_153553208.1","ACAH01_RS10395","FAD-binding protein","Other carbon fixation pathways"
"map00720","K00174","WP_372479068.1","ACAH01_RS09985","2-oxoacid:acceptor oxidoreductase subunit alpha","Other carbon fixation pathways"
"map00720","K00626","WP_372480622.1","ACAH01_RS06515","beta-ketoacyl synthase N-terminal-like domain-containing protein","Other carbon fixation pathways"
"map00720","K00626","WP_372478991.1","ACAH01_RS09330","thiolase family protein","Other carbon fixation pathways"
"map00720","K01849","WP_153553851.1","ACAH01_RS06540","cobalamin B12-binding domain-containing protein","Other carbon fixation pathways"
"map00720","K15016","WP_170094070.1","ACAH01_RS10445","3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein","Other carbon fixation pathways"
"map00720","K01007","WP_170095001.1","ACAH01_RS05655","phosphoenolpyruvate synthase","Other carbon fixation pathways"
"map00720","K01848","WP_372480575.1","ACAH01_RS06135","methylmalonyl-CoA mutase","Other carbon fixation pathways"
"map00720","K01895","WP_372479135.1","ACAH01_RS10500","AMP-binding protein","Other carbon fixation pathways"
"map00720","K01848","WP_372479066.1","ACAH01_RS09960","methylmalonyl-CoA mutase","Other carbon fixation pathways"
"map00720","K00175","WP_170095068.1","ACAH01_RS05220","2-oxoacid:ferredoxin oxidoreductase subunit beta","Other carbon fixation pathways"
"map00730","K00788","WP_372480146.1","ACAH01_RS02680","thiamine phosphate synthase","Thiamine metabolism"
"map00730","K00941","WP_372480170.1","ACAH01_RS02850","bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","Thiamine metabolism"
"map00730","K22699","WP_372480382.1","ACAH01_RS04500","sulfide-dependent adenosine diphosphate thiazole synthase","Thiamine metabolism"
"map00730","K03707","WP_372479617.1","ACAH01_RS14025","TenA family protein","Thiamine metabolism"
"map00730","K03151","WP_372478975.1","ACAH01_RS09220","tRNA sulfurtransferase","Thiamine metabolism"
"map00730","K03147","WP_372478982.1","ACAH01_RS09270","phosphomethylpyrimidine synthase ThiC","Thiamine metabolism"
"map00730","K03707","WP_372479618.1","ACAH01_RS14030","thiaminase II","Thiamine metabolism"
"map00730","K00939","WP_372479377.1","ACAH01_RS12320","adenylate kinase","Thiamine metabolism"
"map00730","K00946","WP_372479646.1","ACAH01_RS14315","thiamine-phosphate kinase","Thiamine metabolism"
"map00740","K14656","WP_170093935.1","ACAH01_RS11235","adenylyltransferase/cytidyltransferase family protein","Riboflavin metabolism"
"map00740","K08096","WP_170093389.1","ACAH01_RS14675","GTP cyclohydrolase IIa","Riboflavin metabolism"
"map00740","K01515","WP_372479551.1","ACAH01_RS13540","NUDIX hydrolase","Riboflavin metabolism"
"map00740","K07732","WP_153552101.1","ACAH01_RS15260","DUF120 domain-containing protein","Riboflavin metabolism"
